Date,Year,Month,Day,Category,Product Name,Sales Channel,Payment Method,Price IR,Qty,Discount IR,Revenue IR,Price,Discount,Revenue
09-02-2025,2025,2,Sunday,Film,Instax Mini Film (10s),Tokopedia Official,Paylater,95000,2,0,190000,5.456947556,0,10.91389511
09-02-2025,2025,2,Sunday,Film,Instax Mini Film (10s),Website,Credit Card,95000,1,0,95000,5.456947556,0,5.456947556
09-02-2025,2025,2,Sunday,Film,Instax Square Film (10s),Shopee Mall,E-Wallet,150000,2,0,300000,8.616232983,0,17.23246597
09-02-2025,2025,2,Sunday,Film,Instax Square Film (10s),Jakarta Official Store,Credit Card,150000,4,0,600000,8.616232983,0,34.46493193
09-02-2025,2025,2,Sunday,Camera,Instax Wide 300,Jakarta Official Store,E-Wallet,1800000,1,0,1800000,103.3947958,0,103.3947958
09-02-2025,2025,2,Sunday,Film,Instax Mini Film (20s),Website,E-Wallet,185000,4,0,740000,10.62668735,0,42.50674938
09-02-2025,2025,2,Sunday,Film,Instax Square Film (10s),Jakarta Official Store,Paylater,150000,1,0,150000,8.616232983,0,8.616232983
09-02-2025,2025,2,Sunday,Film,Instax Mini Film (20s),Website,Bank Transfer,185000,1,0,185000,10.62668735,0,10.62668735
10-02-2025,2025,2,Monday,Accessories,Acrylic Frame,Jakarta Official Store,E-Wallet,50000,1,0,50000,2.872077661,0,2.872077661
10-02-2025,2025,2,Monday,Film,Instax Mini Film (20s),Website,Bank Transfer,185000,2,0,370000,10.62668735,0,21.25337469
10-02-2025,2025,2,Monday,Film,Instax Square Film (10s),Shopee Mall,Credit Card,150000,1,0,150000,8.616232983,0,8.616232983
10-02-2025,2025,2,Monday,Film,Instax Square Film (10s),Tokopedia Official,Credit Card,150000,3,0,450000,8.616232983,0,25.84869895
10-02-2025,2025,2,Monday,Accessories,Camera Case / Bag,Jakarta Official Store,Paylater,150000,2,0,300000,8.616232983,0,17.23246597
10-02-2025,2025,2,Monday,Camera,Instax Mini 11,Website,Credit Card,1100000,1,0,1100000,63.18570854,0,63.18570854
10-02-2025,2025,2,Monday,Film,Instax Mini Film (10s),Website,E-Wallet,95000,2,9500,180500,5.456947556,0.545694756,10.36820036
10-02-2025,2025,2,Monday,Film,Instax Square Film (10s),Surabaya Branch,Bank Transfer,150000,4,0,600000,8.616232983,0,34.46493193
10-02-2025,2025,2,Monday,Accessories,Acrylic Frame,Website,Paylater,50000,1,0,50000,2.872077661,0,2.872077661
10-02-2025,2025,2,Monday,Film,Instax Square Film (10s),Jakarta Official Store,Credit Card,150000,3,0,450000,8.616232983,0,25.84869895
11-02-2025,2025,2,Tuesday,Film,Instax Mini Film (10s),Tokopedia Official,Bank Transfer,95000,1,0,95000,5.456947556,0,5.456947556
11-02-2025,2025,2,Tuesday,Film,Instax Mini Film (10s),Surabaya Branch,Paylater,95000,5,0,475000,5.456947556,0,27.28473778
11-02-2025,2025,2,Tuesday,Camera,Instax Mini 11,Surabaya Branch,E-Wallet,1100000,1,0,1100000,63.18570854,0,63.18570854
11-02-2025,2025,2,Tuesday,Accessories,Acrylic Frame,Jakarta Official Store,Bank Transfer,50000,3,0,150000,2.872077661,0,8.616232983
11-02-2025,2025,2,Tuesday,Film,Instax Square Film (10s),Shopee Mall,Paylater,150000,2,0,300000,8.616232983,0,17.23246597
11-02-2025,2025,2,Tuesday,Film,Instax Mini Film (20s),Tokopedia Official,Paylater,185000,3,0,555000,10.62668735,0,31.88006204
11-02-2025,2025,2,Tuesday,Film,Instax Square Film (10s),Shopee Mall,Paylater,150000,1,0,150000,8.616232983,0,8.616232983
11-02-2025,2025,2,Tuesday,Accessories,Camera Case / Bag,Jakarta Official Store,E-Wallet,150000,2,0,300000,8.616232983,0,17.23246597
11-02-2025,2025,2,Tuesday,Film,Instax Mini Film (10s),Jakarta Official Store,Paylater,95000,1,0,95000,5.456947556,0,5.456947556
11-02-2025,2025,2,Tuesday,Film,Instax Mini Film (10s),Surabaya Branch,E-Wallet,95000,2,0,190000,5.456947556,0,10.91389511
11-02-2025,2025,2,Tuesday,Film,Instax Mini Film (10s),Jakarta Official Store,Credit Card,95000,1,0,95000,5.456947556,0,5.456947556
12-02-2025,2025,2,Wednesday,Film,Instax Mini Film (10s),Jakarta Official Store,E-Wallet,95000,2,0,190000,5.456947556,0,10.91389511
12-02-2025,2025,2,Wednesday,Film,Instax Square Film (10s),Tokopedia Official,E-Wallet,150000,1,0,150000,8.616232983,0,8.616232983
12-02-2025,2025,2,Wednesday,Accessories,Instax Photo Album,Surabaya Branch,Paylater,75000,3,0,225000,4.308116491,0,12.92434947
12-02-2025,2025,2,Wednesday,Film,Instax Mini Film (10s),Jakarta Official Store,Bank Transfer,95000,4,0,380000,5.456947556,0,21.82779022
12-02-2025,2025,2,Wednesday,Film,Instax Mini Film (10s),Tokopedia Official,Paylater,95000,5,0,475000,5.456947556,0,27.28473778
12-02-2025,2025,2,Wednesday,Film,Instax Mini Film (20s),Website,Credit Card,185000,3,0,555000,10.62668735,0,31.88006204
12-02-2025,2025,2,Wednesday,Camera,Instax Wide 300,Website,Paylater,1800000,1,0,1800000,103.3947958,0,103.3947958
12-02-2025,2025,2,Wednesday,Accessories,Acrylic Frame,Jakarta Official Store,Paylater,50000,3,0,150000,2.872077661,0,8.616232983
13-02-2025,2025,2,Thursday,Accessories,Camera Case / Bag,Shopee Mall,Bank Transfer,150000,2,0,300000,8.616232983,0,17.23246597
13-02-2025,2025,2,Thursday,Film,Instax Mini Film (10s),Surabaya Branch,E-Wallet,95000,5,0,475000,5.456947556,0,27.28473778
13-02-2025,2025,2,Thursday,Film,Instax Mini Film (20s),Website,E-Wallet,185000,3,0,555000,10.62668735,0,31.88006204
13-02-2025,2025,2,Thursday,Film,Instax Square Film (10s),Surabaya Branch,Bank Transfer,150000,5,0,750000,8.616232983,0,43.08116491
13-02-2025,2025,2,Thursday,Film,Instax Square Film (10s),Jakarta Official Store,Paylater,150000,4,0,600000,8.616232983,0,34.46493193
13-02-2025,2025,2,Thursday,Film,Instax Mini Film (10s),Surabaya Branch,E-Wallet,95000,3,14250,270750,5.456947556,0.818542133,15.55230053
13-02-2025,2025,2,Thursday,Film,Instax Mini Film (10s),Jakarta Official Store,Bank Transfer,95000,1,0,95000,5.456947556,0,5.456947556
13-02-2025,2025,2,Thursday,Film,Instax Mini Film (10s),Website,Credit Card,95000,1,0,95000,5.456947556,0,5.456947556
13-02-2025,2025,2,Thursday,Camera,Instax Square SQ1,Jakarta Official Store,Credit Card,1900000,1,0,1900000,109.1389511,0,109.1389511
13-02-2025,2025,2,Thursday,Film,Instax Square Film (10s),Jakarta Official Store,Credit Card,150000,2,0,300000,8.616232983,0,17.23246597
13-02-2025,2025,2,Thursday,Camera,Instax Mini Evo,Shopee Mall,E-Wallet,2900000,1,0,2900000,166.5805043,0,166.5805043
13-02-2025,2025,2,Thursday,Film,Instax Mini Film (10s),Jakarta Official Store,Paylater,95000,1,0,95000,5.456947556,0,5.456947556
14-02-2025,2025,2,Friday,Film,Instax Square Film (10s),Surabaya Branch,E-Wallet,150000,2,0,300000,8.616232983,0,17.23246597
14-02-2025,2025,2,Friday,Accessories,Camera Case / Bag,Surabaya Branch,E-Wallet,150000,2,0,300000,8.616232983,0,17.23246597
14-02-2025,2025,2,Friday,Film,Instax Mini Film (10s),Tokopedia Official,Paylater,95000,3,0,285000,5.456947556,0,16.37084267
14-02-2025,2025,2,Friday,Film,Instax Mini Film (10s),Website,Bank Transfer,95000,1,4750,90250,5.456947556,0.272847378,5.184100178
14-02-2025,2025,2,Friday,Film,Instax Mini Film (20s),Shopee Mall,E-Wallet,185000,3,0,555000,10.62668735,0,31.88006204
14-02-2025,2025,2,Friday,Film,Instax Mini Film (20s),Tokopedia Official,E-Wallet,185000,1,0,185000,10.62668735,0,10.62668735
14-02-2025,2025,2,Friday,Film,Instax Square Film (10s),Jakarta Official Store,Bank Transfer,150000,4,0,600000,8.616232983,0,34.46493193
14-02-2025,2025,2,Friday,Film,Instax Square Film (10s),Shopee Mall,E-Wallet,150000,1,0,150000,8.616232983,0,8.616232983
14-02-2025,2025,2,Friday,Film,Instax Mini Film (10s),Website,Paylater,95000,1,0,95000,5.456947556,0,5.456947556
14-02-2025,2025,2,Friday,Camera,Instax Mini Evo,Website,Paylater,2900000,1,0,2900000,166.5805043,0,166.5805043
14-02-2025,2025,2,Friday,Film,Instax Square Film (10s),Website,Bank Transfer,150000,2,0,300000,8.616232983,0,17.23246597
14-02-2025,2025,2,Friday,Accessories,Instax Photo Album,Website,Paylater,75000,1,0,75000,4.308116491,0,4.308116491
14-02-2025,2025,2,Friday,Film,Instax Mini Film (10s),Shopee Mall,Bank Transfer,95000,2,0,190000,5.456947556,0,10.91389511
14-02-2025,2025,2,Friday,Film,Instax Mini Film (10s),Jakarta Official Store,Credit Card,95000,1,0,95000,5.456947556,0,5.456947556
14-02-2025,2025,2,Friday,Film,Instax Mini Film (20s),Surabaya Branch,E-Wallet,185000,1,0,185000,10.62668735,0,10.62668735
14-02-2025,2025,2,Friday,Camera,Instax Mini 11,Tokopedia Official,Credit Card,1100000,1,0,1100000,63.18570854,0,63.18570854
14-02-2025,2025,2,Friday,Accessories,Acrylic Frame,Tokopedia Official,E-Wallet,50000,5,0,250000,2.872077661,0,14.3603883
14-02-2025,2025,2,Friday,Camera,Instax Wide 300,Website,Credit Card,1800000,1,0,1800000,103.3947958,0,103.3947958
14-02-2025,2025,2,Friday,Film,Instax Square Film (10s),Surabaya Branch,Credit Card,150000,2,15000,285000,8.616232983,0.861623298,16.37084267
14-02-2025,2025,2,Friday,Film,Instax Square Film (10s),Surabaya Branch,Paylater,150000,2,0,300000,8.616232983,0,17.23246597
15-02-2025,2025,2,Saturday,Camera,Instax Mini Evo,Tokopedia Official,Paylater,2900000,1,0,2900000,166.5805043,0,166.5805043
15-02-2025,2025,2,Saturday,Accessories,Acrylic Frame,Shopee Mall,Bank Transfer,50000,2,0,100000,2.872077661,0,5.744155322
15-02-2025,2025,2,Saturday,Accessories,Instax Photo Album,Jakarta Official Store,Credit Card,75000,1,0,75000,4.308116491,0,4.308116491
15-02-2025,2025,2,Saturday,Film,Instax Mini Film (20s),Website,Credit Card,185000,1,0,185000,10.62668735,0,10.62668735
15-02-2025,2025,2,Saturday,Accessories,Camera Case / Bag,Shopee Mall,Credit Card,150000,1,0,150000,8.616232983,0,8.616232983
15-02-2025,2025,2,Saturday,Film,Instax Mini Film (20s),Surabaya Branch,E-Wallet,185000,1,0,185000,10.62668735,0,10.62668735
15-02-2025,2025,2,Saturday,Accessories,Instax Photo Album,Jakarta Official Store,Credit Card,75000,2,0,150000,4.308116491,0,8.616232983
15-02-2025,2025,2,Saturday,Film,Instax Square Film (10s),Tokopedia Official,E-Wallet,150000,1,0,150000,8.616232983,0,8.616232983
15-02-2025,2025,2,Saturday,Film,Instax Mini Film (20s),Jakarta Official Store,Paylater,185000,1,0,185000,10.62668735,0,10.62668735
16-02-2025,2025,2,Sunday,Accessories,Instax Photo Album,Tokopedia Official,Bank Transfer,75000,1,0,75000,4.308116491,0,4.308116491
16-02-2025,2025,2,Sunday,Film,Instax Mini Film (10s),Shopee Mall,Paylater,95000,2,0,190000,5.456947556,0,10.91389511
16-02-2025,2025,2,Sunday,Film,Instax Mini Film (20s),Shopee Mall,Credit Card,185000,2,0,370000,10.62668735,0,21.25337469
16-02-2025,2025,2,Sunday,Film,Instax Square Film (10s),Jakarta Official Store,Bank Transfer,150000,2,0,300000,8.616232983,0,17.23246597
16-02-2025,2025,2,Sunday,Film,Instax Mini Film (10s),Shopee Mall,Paylater,95000,2,9500,180500,5.456947556,0.545694756,10.36820036
16-02-2025,2025,2,Sunday,Film,Instax Mini Film (10s),Surabaya Branch,Credit Card,95000,3,0,285000,5.456947556,0,16.37084267
16-02-2025,2025,2,Sunday,Film,Instax Mini Film (20s),Shopee Mall,E-Wallet,185000,3,0,555000,10.62668735,0,31.88006204
16-02-2025,2025,2,Sunday,Camera,Instax Mini 11,Surabaya Branch,E-Wallet,1100000,1,0,1100000,63.18570854,0,63.18570854
16-02-2025,2025,2,Sunday,Camera,Instax Wide 300,Surabaya Branch,Bank Transfer,1800000,1,0,1800000,103.3947958,0,103.3947958
16-02-2025,2025,2,Sunday,Accessories,Camera Case / Bag,Website,E-Wallet,150000,3,0,450000,8.616232983,0,25.84869895
16-02-2025,2025,2,Sunday,Film,Instax Mini Film (20s),Surabaya Branch,E-Wallet,185000,4,0,740000,10.62668735,0,42.50674938
16-02-2025,2025,2,Sunday,Film,Instax Mini Film (10s),Website,Paylater,95000,1,0,95000,5.456947556,0,5.456947556
16-02-2025,2025,2,Sunday,Film,Instax Mini Film (20s),Website,Bank Transfer,185000,1,0,185000,10.62668735,0,10.62668735
16-02-2025,2025,2,Sunday,Film,Instax Square Film (10s),Website,Bank Transfer,150000,1,0,150000,8.616232983,0,8.616232983
17-02-2025,2025,2,Monday,Camera,Instax Wide 300,Tokopedia Official,Credit Card,1800000,1,0,1800000,103.3947958,0,103.3947958
17-02-2025,2025,2,Monday,Film,Instax Mini Film (10s),Website,Bank Transfer,95000,2,0,190000,5.456947556,0,10.91389511
17-02-2025,2025,2,Monday,Film,Instax Square Film (10s),Surabaya Branch,Credit Card,150000,1,0,150000,8.616232983,0,8.616232983
17-02-2025,2025,2,Monday,Film,Instax Square Film (10s),Shopee Mall,E-Wallet,150000,1,0,150000,8.616232983,0,8.616232983
17-02-2025,2025,2,Monday,Film,Instax Mini Film (20s),Tokopedia Official,Credit Card,185000,1,9250,175750,10.62668735,0.531334367,10.09535298
17-02-2025,2025,2,Monday,Film,Instax Mini Film (20s),Website,Bank Transfer,185000,3,0,555000,10.62668735,0,31.88006204
17-02-2025,2025,2,Monday,Film,Instax Mini Film (10s),Website,Bank Transfer,95000,4,0,380000,5.456947556,0,21.82779022
17-02-2025,2025,2,Monday,Film,Instax Mini Film (20s),Website,Credit Card,185000,5,46250,878750,10.62668735,2.656671836,50.47676489
17-02-2025,2025,2,Monday,Film,Instax Mini Film (20s),Jakarta Official Store,E-Wallet,185000,2,0,370000,10.62668735,0,21.25337469
17-02-2025,2025,2,Monday,Film,Instax Square Film (10s),Shopee Mall,Bank Transfer,150000,5,0,750000,8.616232983,0,43.08116491
17-02-2025,2025,2,Monday,Film,Instax Square Film (10s),Tokopedia Official,E-Wallet,150000,1,0,150000,8.616232983,0,8.616232983
17-02-2025,2025,2,Monday,Film,Instax Mini Film (20s),Tokopedia Official,Paylater,185000,3,0,555000,10.62668735,0,31.88006204
17-02-2025,2025,2,Monday,Film,Instax Square Film (10s),Jakarta Official Store,Paylater,150000,2,0,300000,8.616232983,0,17.23246597
18-02-2025,2025,2,Tuesday,Film,Instax Mini Film (20s),Tokopedia Official,Paylater,185000,1,0,185000,10.62668735,0,10.62668735
18-02-2025,2025,2,Tuesday,Camera,Instax Mini Evo,Website,Bank Transfer,2900000,1,145000,2755000,166.5805043,8.329025217,158.2514791
18-02-2025,2025,2,Tuesday,Film,Instax Square Film (10s),Surabaya Branch,Credit Card,150000,1,0,150000,8.616232983,0,8.616232983
18-02-2025,2025,2,Tuesday,Film,Instax Mini Film (20s),Website,E-Wallet,185000,1,0,185000,10.62668735,0,10.62668735
18-02-2025,2025,2,Tuesday,Film,Instax Mini Film (20s),Website,Paylater,185000,2,0,370000,10.62668735,0,21.25337469
18-02-2025,2025,2,Tuesday,Film,Instax Mini Film (10s),Website,E-Wallet,95000,1,4750,90250,5.456947556,0.272847378,5.184100178
18-02-2025,2025,2,Tuesday,Film,Instax Square Film (10s),Surabaya Branch,Bank Transfer,150000,4,0,600000,8.616232983,0,34.46493193
18-02-2025,2025,2,Tuesday,Film,Instax Square Film (10s),Tokopedia Official,E-Wallet,150000,3,0,450000,8.616232983,0,25.84869895
19-02-2025,2025,2,Wednesday,Camera,Instax Mini 11,Surabaya Branch,Credit Card,1100000,1,0,1100000,63.18570854,0,63.18570854
19-02-2025,2025,2,Wednesday,Camera,Instax Mini 11,Shopee Mall,Credit Card,1100000,1,0,1100000,63.18570854,0,63.18570854
19-02-2025,2025,2,Wednesday,Accessories,Camera Case / Bag,Jakarta Official Store,Credit Card,150000,1,0,150000,8.616232983,0,8.616232983
19-02-2025,2025,2,Wednesday,Film,Instax Mini Film (10s),Website,Credit Card,95000,2,0,190000,5.456947556,0,10.91389511
19-02-2025,2025,2,Wednesday,Film,Instax Mini Film (10s),Website,Paylater,95000,1,0,95000,5.456947556,0,5.456947556
19-02-2025,2025,2,Wednesday,Film,Instax Square Film (10s),Jakarta Official Store,E-Wallet,150000,1,0,150000,8.616232983,0,8.616232983
20-02-2025,2025,2,Thursday,Camera,Instax Mini 11,Jakarta Official Store,Paylater,1100000,1,0,1100000,63.18570854,0,63.18570854
20-02-2025,2025,2,Thursday,Film,Instax Square Film (10s),Tokopedia Official,E-Wallet,150000,1,0,150000,8.616232983,0,8.616232983
20-02-2025,2025,2,Thursday,Camera,Instax Wide 300,Jakarta Official Store,Bank Transfer,1800000,1,0,1800000,103.3947958,0,103.3947958
20-02-2025,2025,2,Thursday,Accessories,Acrylic Frame,Shopee Mall,Bank Transfer,50000,3,0,150000,2.872077661,0,8.616232983
20-02-2025,2025,2,Thursday,Accessories,Camera Case / Bag,Shopee Mall,Bank Transfer,150000,1,7500,142500,8.616232983,0.430811649,8.185421334
21-02-2025,2025,2,Friday,Film,Instax Mini Film (10s),Website,Bank Transfer,95000,1,0,95000,5.456947556,0,5.456947556
21-02-2025,2025,2,Friday,Film,Instax Mini Film (10s),Tokopedia Official,E-Wallet,95000,1,0,95000,5.456947556,0,5.456947556
21-02-2025,2025,2,Friday,Film,Instax Square Film (10s),Surabaya Branch,Paylater,150000,4,0,600000,8.616232983,0,34.46493193
21-02-2025,2025,2,Friday,Accessories,Instax Photo Album,Shopee Mall,Credit Card,75000,2,0,150000,4.308116491,0,8.616232983
21-02-2025,2025,2,Friday,Film,Instax Mini Film (10s),Shopee Mall,E-Wallet,95000,3,0,285000,5.456947556,0,16.37084267
21-02-2025,2025,2,Friday,Accessories,Instax Photo Album,Jakarta Official Store,Credit Card,75000,1,0,75000,4.308116491,0,4.308116491
21-02-2025,2025,2,Friday,Film,Instax Square Film (10s),Tokopedia Official,E-Wallet,150000,1,0,150000,8.616232983,0,8.616232983
21-02-2025,2025,2,Friday,Accessories,Acrylic Frame,Surabaya Branch,Paylater,50000,4,0,200000,2.872077661,0,11.48831064
21-02-2025,2025,2,Friday,Accessories,Instax Photo Album,Jakarta Official Store,Credit Card,75000,1,0,75000,4.308116491,0,4.308116491
21-02-2025,2025,2,Friday,Film,Instax Mini Film (20s),Tokopedia Official,E-Wallet,185000,2,0,370000,10.62668735,0,21.25337469
21-02-2025,2025,2,Friday,Accessories,Acrylic Frame,Surabaya Branch,E-Wallet,50000,2,0,100000,2.872077661,0,5.744155322
21-02-2025,2025,2,Friday,Film,Instax Mini Film (20s),Shopee Mall,Paylater,185000,5,0,925000,10.62668735,0,53.13343673
21-02-2025,2025,2,Friday,Accessories,Camera Case / Bag,Tokopedia Official,Credit Card,150000,2,0,300000,8.616232983,0,17.23246597
22-02-2025,2025,2,Saturday,Film,Instax Mini Film (20s),Tokopedia Official,E-Wallet,185000,1,0,185000,10.62668735,0,10.62668735
22-02-2025,2025,2,Saturday,Camera,Instax Mini Evo,Tokopedia Official,Bank Transfer,2900000,1,0,2900000,166.5805043,0,166.5805043
22-02-2025,2025,2,Saturday,Film,Instax Mini Film (10s),Tokopedia Official,Credit Card,95000,4,0,380000,5.456947556,0,21.82779022
22-02-2025,2025,2,Saturday,Film,Instax Mini Film (20s),Website,Paylater,185000,3,0,555000,10.62668735,0,31.88006204
22-02-2025,2025,2,Saturday,Accessories,Camera Case / Bag,Jakarta Official Store,E-Wallet,150000,1,0,150000,8.616232983,0,8.616232983
22-02-2025,2025,2,Saturday,Camera,Instax Square SQ1,Tokopedia Official,Bank Transfer,1900000,1,0,1900000,109.1389511,0,109.1389511
22-02-2025,2025,2,Saturday,Accessories,Acrylic Frame,Shopee Mall,Bank Transfer,50000,2,0,100000,2.872077661,0,5.744155322
22-02-2025,2025,2,Saturday,Camera,Instax Mini 11,Website,Bank Transfer,1100000,1,0,1100000,63.18570854,0,63.18570854
22-02-2025,2025,2,Saturday,Camera,Instax Wide 300,Shopee Mall,Paylater,1800000,1,0,1800000,103.3947958,0,103.3947958
22-02-2025,2025,2,Saturday,Film,Instax Square Film (10s),Website,E-Wallet,150000,1,0,150000,8.616232983,0,8.616232983
22-02-2025,2025,2,Saturday,Film,Instax Square Film (10s),Surabaya Branch,Paylater,150000,1,0,150000,8.616232983,0,8.616232983
22-02-2025,2025,2,Saturday,Camera,Instax Wide 300,Surabaya Branch,Bank Transfer,1800000,1,0,1800000,103.3947958,0,103.3947958
22-02-2025,2025,2,Saturday,Accessories,Acrylic Frame,Jakarta Official Store,Credit Card,50000,1,0,50000,2.872077661,0,2.872077661
22-02-2025,2025,2,Saturday,Camera,Instax Wide 300,Jakarta Official Store,Credit Card,1800000,1,0,1800000,103.3947958,0,103.3947958
22-02-2025,2025,2,Saturday,Film,Instax Mini Film (20s),Shopee Mall,E-Wallet,185000,2,0,370000,10.62668735,0,21.25337469
22-02-2025,2025,2,Saturday,Film,Instax Mini Film (10s),Website,Credit Card,95000,2,0,190000,5.456947556,0,10.91389511
22-02-2025,2025,2,Saturday,Film,Instax Square Film (10s),Website,Credit Card,150000,1,0,150000,8.616232983,0,8.616232983
22-02-2025,2025,2,Saturday,Film,Instax Mini Film (10s),Jakarta Official Store,Credit Card,95000,2,0,190000,5.456947556,0,10.91389511
22-02-2025,2025,2,Saturday,Accessories,Camera Case / Bag,Website,Paylater,150000,1,0,150000,8.616232983,0,8.616232983
22-02-2025,2025,2,Saturday,Camera,Instax Wide 300,Shopee Mall,E-Wallet,1800000,1,0,1800000,103.3947958,0,103.3947958
22-02-2025,2025,2,Saturday,Accessories,Camera Case / Bag,Website,Credit Card,150000,4,0,600000,8.616232983,0,34.46493193
23-02-2025,2025,2,Sunday,Film,Instax Mini Film (20s),Jakarta Official Store,Credit Card,185000,1,9250,175750,10.62668735,0.531334367,10.09535298
23-02-2025,2025,2,Sunday,Camera,Instax Square SQ1,Jakarta Official Store,Bank Transfer,1900000,1,0,1900000,109.1389511,0,109.1389511
23-02-2025,2025,2,Sunday,Film,Instax Mini Film (10s),Surabaya Branch,E-Wallet,95000,2,0,190000,5.456947556,0,10.91389511
23-02-2025,2025,2,Sunday,Accessories,Camera Case / Bag,Shopee Mall,Bank Transfer,150000,3,0,450000,8.616232983,0,25.84869895
23-02-2025,2025,2,Sunday,Accessories,Camera Case / Bag,Website,Bank Transfer,150000,2,0,300000,8.616232983,0,17.23246597
23-02-2025,2025,2,Sunday,Film,Instax Mini Film (10s),Website,Paylater,95000,2,0,190000,5.456947556,0,10.91389511
23-02-2025,2025,2,Sunday,Accessories,Camera Case / Bag,Tokopedia Official,Bank Transfer,150000,4,0,600000,8.616232983,0,34.46493193
23-02-2025,2025,2,Sunday,Accessories,Camera Case / Bag,Jakarta Official Store,E-Wallet,150000,1,0,150000,8.616232983,0,8.616232983
23-02-2025,2025,2,Sunday,Film,Instax Square Film (10s),Shopee Mall,Credit Card,150000,4,0,600000,8.616232983,0,34.46493193
24-02-2025,2025,2,Monday,Film,Instax Mini Film (20s),Tokopedia Official,Bank Transfer,185000,2,0,370000,10.62668735,0,21.25337469
24-02-2025,2025,2,Monday,Film,Instax Mini Film (20s),Jakarta Official Store,Bank Transfer,185000,3,0,555000,10.62668735,0,31.88006204
24-02-2025,2025,2,Monday,Film,Instax Square Film (10s),Tokopedia Official,Paylater,150000,3,0,450000,8.616232983,0,25.84869895
24-02-2025,2025,2,Monday,Film,Instax Square Film (10s),Tokopedia Official,Bank Transfer,150000,1,0,150000,8.616232983,0,8.616232983
24-02-2025,2025,2,Monday,Film,Instax Square Film (10s),Jakarta Official Store,Credit Card,150000,1,7500,142500,8.616232983,0.430811649,8.185421334
24-02-2025,2025,2,Monday,Film,Instax Square Film (10s),Surabaya Branch,Bank Transfer,150000,4,0,600000,8.616232983,0,34.46493193
24-02-2025,2025,2,Monday,Film,Instax Mini Film (20s),Shopee Mall,Paylater,185000,5,0,925000,10.62668735,0,53.13343673
24-02-2025,2025,2,Monday,Camera,Instax Square SQ1,Surabaya Branch,Bank Transfer,1900000,1,0,1900000,109.1389511,0,109.1389511
24-02-2025,2025,2,Monday,Accessories,Acrylic Frame,Tokopedia Official,Bank Transfer,50000,3,0,150000,2.872077661,0,8.616232983
24-02-2025,2025,2,Monday,Film,Instax Square Film (10s),Tokopedia Official,Bank Transfer,150000,2,0,300000,8.616232983,0,17.23246597
24-02-2025,2025,2,Monday,Film,Instax Mini Film (20s),Surabaya Branch,Credit Card,185000,2,0,370000,10.62668735,0,21.25337469
24-02-2025,2025,2,Monday,Film,Instax Mini Film (10s),Website,Bank Transfer,95000,2,9500,180500,5.456947556,0.545694756,10.36820036
25-02-2025,2025,2,Tuesday,Accessories,Instax Photo Album,Jakarta Official Store,Bank Transfer,75000,2,0,150000,4.308116491,0,8.616232983
25-02-2025,2025,2,Tuesday,Accessories,Acrylic Frame,Tokopedia Official,Bank Transfer,50000,2,0,100000,2.872077661,0,5.744155322
25-02-2025,2025,2,Tuesday,Film,Instax Mini Film (20s),Website,Bank Transfer,185000,2,0,370000,10.62668735,0,21.25337469
25-02-2025,2025,2,Tuesday,Accessories,Acrylic Frame,Tokopedia Official,Bank Transfer,50000,2,0,100000,2.872077661,0,5.744155322
25-02-2025,2025,2,Tuesday,Film,Instax Square Film (10s),Shopee Mall,Credit Card,150000,1,0,150000,8.616232983,0,8.616232983
25-02-2025,2025,2,Tuesday,Film,Instax Mini Film (20s),Jakarta Official Store,Credit Card,185000,4,0,740000,10.62668735,0,42.50674938
25-02-2025,2025,2,Tuesday,Film,Instax Mini Film (10s),Tokopedia Official,E-Wallet,95000,1,0,95000,5.456947556,0,5.456947556
26-02-2025,2025,2,Wednesday,Film,Instax Square Film (10s),Tokopedia Official,Credit Card,150000,4,0,600000,8.616232983,0,34.46493193
26-02-2025,2025,2,Wednesday,Film,Instax Mini Film (20s),Tokopedia Official,Paylater,185000,1,0,185000,10.62668735,0,10.62668735
26-02-2025,2025,2,Wednesday,Camera,Instax Square SQ1,Surabaya Branch,Credit Card,1900000,1,0,1900000,109.1389511,0,109.1389511
26-02-2025,2025,2,Wednesday,Film,Instax Mini Film (10s),Website,E-Wallet,95000,3,14250,270750,5.456947556,0.818542133,15.55230053
26-02-2025,2025,2,Wednesday,Film,Instax Mini Film (10s),Website,Paylater,95000,1,0,95000,5.456947556,0,5.456947556
26-02-2025,2025,2,Wednesday,Camera,Instax Wide 300,Tokopedia Official,E-Wallet,1800000,1,0,1800000,103.3947958,0,103.3947958
27-02-2025,2025,2,Thursday,Film,Instax Square Film (10s),Jakarta Official Store,Credit Card,150000,2,0,300000,8.616232983,0,17.23246597
27-02-2025,2025,2,Thursday,Film,Instax Mini Film (20s),Website,Bank Transfer,185000,5,0,925000,10.62668735,0,53.13343673
27-02-2025,2025,2,Thursday,Film,Instax Square Film (10s),Tokopedia Official,Paylater,150000,1,7500,142500,8.616232983,0.430811649,8.185421334
27-02-2025,2025,2,Thursday,Film,Instax Mini Film (10s),Tokopedia Official,Bank Transfer,95000,1,0,95000,5.456947556,0,5.456947556
27-02-2025,2025,2,Thursday,Accessories,Instax Photo Album,Tokopedia Official,Paylater,75000,1,0,75000,4.308116491,0,4.308116491
27-02-2025,2025,2,Thursday,Accessories,Camera Case / Bag,Shopee Mall,Bank Transfer,150000,1,0,150000,8.616232983,0,8.616232983
